Name,Address,Location,Cuisine,Longitude,Latitude,PhoneNumber,Url,Award,MinPrice_USD,MaxPrice_USD
Nishishinsaibashi Yuno,"1-10-35 Nishishinsaibashi, Chuo-ku, Osaka, 542-0086, Japan",Osaka,Japanese,135.4985887,34.6742296,-9155,https://guide.michelin.com/en/osaka-region/osaka/restaurant/yuno,1 MICHELIN Star,104.47337539432174,168.17868367760263
Enomoto,"1-7-1 Ebisuhommachi, Naniwa-ku, Osaka, 556-0013, Japan",Osaka,Japanese,135.499245,34.654623,-9151,https://guide.michelin.com/en/osaka-region/osaka/restaurant/enomoto,1 MICHELIN Star,104.47337539432174,168.17868367760263
il Centrino,"1-2-2 Kawarayamachi, Chuo-ku, Osaka, 542-0066, Japan",Osaka,Italian,135.514216,34.672923,-11847,https://guide.michelin.com/en/osaka-region/osaka/restaurant/il-centrino,1 MICHELIN Star,104.47337539432174,168.17868367760263
Kitashinchi Fukutatei,"1-11-19 Sonezakishinchi, Kita-ku, Osaka, 530-0002, Japan",Osaka,Steakhouse,135.499116,34.698021,-14113,https://guide.michelin.com/en/osaka-region/osaka/restaurant/kitashinchi-fukutatei,1 MICHELIN Star,104.47337539432174,168.17868367760263
IDÉAL bistro,"1-6-5 Tanimachi, Chuo-ku, Osaka, 540-0012, Japan",Osaka,French,135.517056,34.6889,-9859,https://guide.michelin.com/en/osaka-region/osaka/restaurant/ideal-bistro,1 MICHELIN Star,104.47337539432174,168.17868367760263
Shinchi Yamamoto,"1-1-13 Dojima, Kita-ku, Osaka, 530-0003, Japan",Osaka,Japanese,135.4999736,34.6960034,-13558,https://guide.michelin.com/en/osaka-region/osaka/restaurant/shinchi-yamamoto,1 MICHELIN Star,104.47337539432174,168.17868367760263
Ono,"1-2-22 Sonezakishinchi, Kita-ku, Osaka, 530-0002, Japan",Osaka,Japanese,135.497797,34.69739,-13696,https://guide.michelin.com/en/osaka-region/osaka/restaurant/ono,1 MICHELIN Star,104.47337539432174,168.17868367760263
Choraku,"1-5-21 Sonezakishinchi, Kita-ku, Osaka, 530-0002, Japan",Osaka,Oden,135.4972451,34.6980304,-12403,https://guide.michelin.com/en/osaka-region/osaka/restaurant/choraku,1 MICHELIN Star,104.47337539432174,168.17868367760263
Sui,"1-16-20 Higashishinsaibashi, Chuo-ku, Osaka, 542-0083, Japan",Osaka,Japanese,135.5025112,34.6722581,-13989,https://guide.michelin.com/en/osaka-region/osaka/restaurant/sui,1 MICHELIN Star,104.47337539432174,168.17868367760263
Hiraishi,"1-9-6 Sonezakishinchi, Kita-ku, Osaka, 530-0002, Japan",Osaka,Tempura,135.499257,34.697693,-12697,https://guide.michelin.com/en/osaka-region/osaka/restaurant/hiraishi,1 MICHELIN Star,104.47337539432174,168.17868367760263
Sosakuwasho Nakashima,"2-8-1 Fukushima, Fukushima-ku, Osaka, 553-0003, Japan",Osaka,Japanese,135.4869806,34.6946227,-11658,https://guide.michelin.com/en/osaka-region/osaka/restaurant/sosakuwasho-nakashima,1 MICHELIN Star,104.47337539432174,168.17868367760263
Konoha,"2-6-22 Minamihommachi, Chuo-ku, Osaka, 541-0054, Japan",Osaka,Japanese,135.504198,34.682634,-5655,https://guide.michelin.com/en/osaka-region/osaka/restaurant/konoha,1 MICHELIN Star,104.47337539432174,168.17868367760263
Oimatsu Kitagawa,"4-1-11 Nishitemma, Kita-ku, Osaka, 530-0047, Japan",Osaka,Japanese,135.5052544,34.6962914,-11956,https://guide.michelin.com/en/osaka-region/osaka/restaurant/oimatsu-kitagawa,1 MICHELIN Star,104.47337539432174,168.17868367760263
Ichiju Nisai Ueno Minoten,"2-5 Minookoen, Mino, Osaka, 562-0002, Japan",Osaka,Japanese,135.470982,34.83902,6728,https://guide.michelin.com/en/osaka-region/osaka/restaurant/ichiju-nisai-ueno-minoten,1 MICHELIN Star,104.47337539432174,168.17868367760263
LE PONT DE CIEL,"6-9 Kitahamahigashi, Chuo-ku, Osaka, 540-0031, Japan",Osaka,French,135.510998,34.69037,-7019,https://guide.michelin.com/en/osaka-region/osaka/restaurant/le-pont-de-ciel,1 MICHELIN Star,104.47337539432174,168.17868367760263
agnel d'or,"2-4-4 Nishihonmachi, Nishi-ku, Osaka, 550-0005, Japan",Osaka,French,135.490981,34.682548,-6139,https://guide.michelin.com/en/osaka-region/osaka/restaurant/agnel-d-or,1 MICHELIN Star,104.47337539432174,168.17868367760263
Oimatsu Hisano,"4-8-3 Nishitemma, Kita-ku, Osaka, 530-0047, Japan",Osaka,Japanese,135.5041563,34.6970336,-11700,https://guide.michelin.com/en/osaka-region/osaka/restaurant/oimatsu-hisano,1 MICHELIN Star,104.47337539432174,168.17868367760263
Torisho Ishii,"3-11-4 Nishitemma, Kita-ku, Osaka, 530-0047, Japan",Osaka,Yakitori,135.50605,34.695655,-14756,https://guide.michelin.com/en/osaka-region/osaka/restaurant/torisho-ishii,1 MICHELIN Star,104.47337539432174,168.17868367760263
Utsubohommachi Gaku,"1-14-15 Utsubohonmachi, Nishi-ku, Osaka, 550-0004, Japan",Osaka,Japanese,135.495441,34.684615,-9122,https://guide.michelin.com/en/osaka-region/osaka/restaurant/utsubohommachi-gaku,1 MICHELIN Star,104.47337539432174,168.17868367760263
Iwaki,"1-6-29 Sonezakishinchi, Kita-ku, Osaka, 530-0002, Japan",Osaka,Japanese,135.499446,34.697482,-6637,https://guide.michelin.com/en/osaka-region/osaka/restaurant/iwaki,1 MICHELIN Star,104.47337539432174,168.17868367760263
Iroha,"1-3-19 Sonezakishinchi, Kita-ku, Osaka, 530-0002, Japan",Osaka,Japanese,135.495812,34.697842,-12883,https://guide.michelin.com/en/osaka-region/osaka/restaurant/iroha,1 MICHELIN Star,104.47337539432174,168.17868367760263
Shintaro,"2-5-5 Nishitemma, Kita-ku, Osaka, 530-0047, Japan",Osaka,Tempura,135.501828,34.695136,-10838,https://guide.michelin.com/en/osaka-region/osaka/restaurant/shintaro,1 MICHELIN Star,104.47337539432174,168.17868367760263
Différence,"1-16-12 Utsubohonmachi, Nishi-ku, Osaka, 550-0004, Japan",Osaka,French,135.494219,34.6845231,-6803,https://guide.michelin.com/en/osaka-region/osaka/restaurant/difference,1 MICHELIN Star,104.47337539432174,168.17868367760263
Rakushin,"1-6-14 Fukushima, Fukushima-ku, Osaka, 553-0003, Japan",Osaka,Japanese,135.4876766,34.6953629,-7958,https://guide.michelin.com/en/osaka-region/osaka/restaurant/rakushin,1 MICHELIN Star,104.47337539432174,168.17868367760263
a canto,"3-1-10 Uchikyuhojimachi, Chuo-ku, Osaka, 540-0013, Japan",Osaka,Italian,135.515716,34.678915,-12742,https://guide.michelin.com/en/osaka-region/osaka/restaurant/a-canto,1 MICHELIN Star,104.47337539432174,168.17868367760263
Pierre,"3-60 Ofukacho, Kita-ku, Osaka, 530-0011, Japan",Osaka,French,135.494552,34.70645,-11258,https://guide.michelin.com/en/osaka-region/osaka/restaurant/pierre-1193242,1 MICHELIN Star,104.47337539432174,168.17868367760263
Higashichaya Nakamura,"1-25-8 Honjohigashi, Kita-ku, Osaka, 531-0074, Japan",Osaka,Japanese,135.506831,34.712103,-9017,https://guide.michelin.com/en/osaka-region/osaka/restaurant/higashichaya-nakamura,1 MICHELIN Star,104.47337539432174,168.17868367760263
Man-u,"1-2-33 Dojima, Kita-ku, Osaka, 530-0003, Japan",Osaka,Oden,135.4998456,34.6962115,-11080,https://guide.michelin.com/en/osaka-region/osaka/restaurant/man-u,1 MICHELIN Star,104.47337539432174,168.17868367760263
Kaishoku Shimizu,"1-2-1 Dojimahama, Kita-ku, Osaka, 530-0004, Japan",Osaka,Japanese,135.4989702,34.6957548,-8667,https://guide.michelin.com/en/osaka-region/osaka/restaurant/kaishoku-shimizu,1 MICHELIN Star,104.47337539432174,168.17868367760263
Sushi Murakami Jiro,"1-5-7 Sonezakishinchi, Kita-ku, Osaka, 530-0002, Japan",Osaka,Sushi,135.497285,34.697803,-9513,https://guide.michelin.com/en/osaka-region/osaka/restaurant/sushi-murakami-jiro,1 MICHELIN Star,104.47337539432174,168.17868367760263
Sushidokoro Amano,"1-6-4 Fukushima, Fukushima-ku, Osaka, 553-0003, Japan",Osaka,Sushi,135.4879593,34.6949682,-12646,https://guide.michelin.com/en/osaka-region/osaka/restaurant/sushidokoro-amano,1 MICHELIN Star,104.47337539432174,168.17868367760263
Ayamuya,"5-17-39 Fukushima, Fukushima-ku, Osaka, 553-0003, Japan",Osaka,Yakitori,135.485561,34.695498,-12909,https://guide.michelin.com/en/osaka-region/osaka/restaurant/ayamuya,1 MICHELIN Star,104.47337539432174,168.17868367760263
Nishino,"1-9-21 Kyomachibori, Nishi-ku, Osaka, 550-0003, Japan",Osaka,Japanese,135.495663,34.687804,-6119,https://guide.michelin.com/en/osaka-region/osaka/restaurant/nishino,1 MICHELIN Star,104.47337539432174,168.17868367760263
La Lucciola,"5-7-3 Fukushima, Fukushima-ku, Osaka, 553-0003, Japan",Osaka,Italian,135.488592,34.696595,-5841,https://guide.michelin.com/en/osaka-region/osaka/restaurant/la-lucciola,1 MICHELIN Star,104.47337539432174,168.17868367760263
Zeshin,"2-9-3 Nishitemma, Kita-ku, Osaka, 530-0047, Japan",Osaka,Japanese,135.5024471,34.696385,-5666,https://guide.michelin.com/en/osaka-region/osaka/restaurant/zeshin,1 MICHELIN Star,104.47337539432174,168.17868367760263
La casa TOM Curiosa,"1-2-15 Dojima, Kita-ku, Osaka, 530-0003, Japan",Osaka,Italian,135.498757,34.696501,-1923,https://guide.michelin.com/en/osaka-region/osaka/restaurant/la-casa-tom-curiosa,1 MICHELIN Star,104.47337539432174,168.17868367760263
P greco,"4-1-20 Nishitemma, Kita-ku, Osaka, 530-0047, Japan",Osaka,Italian,135.5058753,34.6961121,-7793,https://guide.michelin.com/en/osaka-region/osaka/restaurant/p-greco,1 MICHELIN Star,104.47337539432174,168.17868367760263
Temmabashi Fujikawa,"2-2-21 Tenma, Kita-ku, Kita-ku, Osaka, 530-0043, Japan",Osaka,Japanese,135.516558,34.692102,-10343,https://guide.michelin.com/en/osaka-region/osaka/restaurant/temmabashi-fujikawa,1 MICHELIN Star,104.47337539432174,168.17868367760263
TEMPURA HANAGATAMI,"2-5-25 Umeda, Kita-ku, Osaka, 530-0001, Japan",Osaka,Tempura,135.492641,34.698397,-12547,https://guide.michelin.com/en/osaka-region/osaka/restaurant/tempura-hanagatami,1 MICHELIN Star,104.47337539432174,168.17868367760263
Ajikitcho Horieten,"1-22-6 Kitahorie, Nishi-ku, Osaka, 550-0014, Japan",Osaka,Japanese,135.494025,34.673651,-7468,https://guide.michelin.com/en/osaka-region/osaka/restaurant/ajikitcho-horieten,1 MICHELIN Star,104.47337539432174,168.17868367760263
capi,"1-10-2 Sonezakishinchi, Kita-ku, Osaka, 530-0002, Japan",Osaka,Innovative,135.497901,34.697954,-13840,https://guide.michelin.com/en/osaka-region/osaka/restaurant/capi,1 MICHELIN Star,104.47337539432174,168.17868367760263
Sushi Minazuki,"1-5-7 Sonezakishinchi, Kita-ku, Osaka, 530-0002, Japan",Osaka,Sushi,135.495771,34.698943,-7082,https://guide.michelin.com/en/osaka-region/osaka/restaurant/sushi-minazuki,1 MICHELIN Star,104.47337539432174,168.17868367760263
La Bécasse,"3-3-9 Hiranomachi, Chuo-ku, Osaka, 541-0046, Japan",Osaka,French,135.50226,34.687505,-3961,https://guide.michelin.com/en/osaka-region/osaka/restaurant/la-becasse-1193280,1 MICHELIN Star,104.47337539432174,168.17868367760263
Oryori Horikawa,"4-8-17 Temma, Kita-ku, Osaka, 530-0043, Japan",Osaka,Japanese,135.514264,34.693763,-15745,https://guide.michelin.com/en/osaka-region/osaka/restaurant/oryori-horikawa,1 MICHELIN Star,104.47337539432174,168.17868367760263
Teruya,"2-1-24 Ueshio, Chuo-ku, Osaka, 542-0064, Japan",Osaka,Japanese,135.517727,34.66929,-4913,https://guide.michelin.com/en/osaka-region/osaka/restaurant/teruya,1 MICHELIN Star,104.47337539432174,168.17868367760263
Yakitori Ichimatsu,"1-5-1 Dojima, Kita-ku, Osaka, 530-0003, Japan",Osaka,Yakitori,135.49702,34.695938,-5642,https://guide.michelin.com/en/osaka-region/osaka/restaurant/yakitori-ichimatsu,1 MICHELIN Star,104.47337539432174,168.17868367760263
Terada,"2-35 Tamatsukurimotomachi, Tennoji-ku, Osaka, 543-0014, Japan",Osaka,Japanese,135.532779,34.674331,-8612,https://guide.michelin.com/en/osaka-region/osaka/restaurant/terada,1 MICHELIN Star,104.47337539432174,168.17868367760263
La Baie,"2-5-25 Umeda, Kita-ku, Osaka, 530-0001, Japan",Osaka,French,135.492663,34.698462,-12547,https://guide.michelin.com/en/osaka-region/osaka/restaurant/la-baie,1 MICHELIN Star,104.47337539432174,168.17868367760263
Sushi Yuden,"3-8-25 Ueshio, Tennoji-ku, Osaka, 543-0002, Japan",Osaka,Sushi,135.516768,34.666267,-14863,https://guide.michelin.com/en/osaka-region/osaka/restaurant/sushi-yuden,1 MICHELIN Star,104.47337539432174,168.17868367760263
Kawahara,"2-4-21 Toyosaki, Kita-ku, Osaka, 531-0072, Japan",Osaka,Japanese,135.500804,34.709936,-9983,https://guide.michelin.com/en/osaka-region/osaka/restaurant/kawahara,1 MICHELIN Star,104.47337539432174,168.17868367760263
Ayamedo,"2-2-26 Andojimachi, Chuo-ku, Osaka, 542-0061, Japan",Osaka,Soba,135.51606,34.676438,-11948,https://guide.michelin.com/en/osaka-region/osaka/restaurant/ayamedo,1 MICHELIN Star,104.47337539432174,168.17868367760263
Chugokusai S.Sawada,"4-6-28 Nishitemma, Kita-ku, Osaka, 530-0047, Japan",Osaka,Chinese,135.505146,34.696264,-7435,https://guide.michelin.com/en/osaka-region/osaka/restaurant/chugokusai-s-sawada,1 MICHELIN Star,104.47337539432174,168.17868367760263
Kagaman,"1-2-33 Dojima, Kita-ku, Osaka, 530-0003, Japan",Osaka,Japanese,135.499859,34.696238,-7906,https://guide.michelin.com/en/osaka-region/osaka/restaurant/kagaman,1 MICHELIN Star,104.47337539432174,168.17868367760263
Ajikitcho Bumbuan,"3-6-4 Honmachi, Chuo-ku, Osaka, 541-0053, Japan",Osaka,Japanese,135.501093,34.68307,-6484,https://guide.michelin.com/en/osaka-region/osaka/restaurant/ajikitcho-bumbuan,1 MICHELIN Star,104.47337539432174,168.17868367760263
Sumibi Kappo Ishii,"7-17-11 Fukushima, Fukushima-ku, Osaka, 553-0003, Japan",Osaka,Japanese,135.484848,34.699749,-11584,https://guide.michelin.com/en/osaka-region/osaka/restaurant/sumibi-kappo-ishii,1 MICHELIN Star,104.47337539432174,168.17868367760263
Nishitemma Nakamura,"4-5-25 Nishitemma, Kita-ku, Osaka, 530-0047, Japan",Osaka,Japanese,135.505243,34.697033,-14908,https://guide.michelin.com/en/osaka-region/osaka/restaurant/nishitemma-nakamura,1 MICHELIN Star,104.47337539432174,168.17868367760263
Masuda,"1-3-12 Shinsaibashisuji, Chuo-ku, Osaka, 542-0085, Japan",Osaka,Japanese,135.501957,34.673799,-10512,https://guide.michelin.com/en/osaka-region/osaka/restaurant/masuda,1 MICHELIN Star,104.47337539432174,168.17868367760263
Yoshino,"2-28-3 Nakasakurazuka, Toyonaka, Osaka, 561-0881, Japan",Osaka,Japanese,135.46763,34.779125,-13917,https://guide.michelin.com/en/osaka-region/osaka/restaurant/yoshino,1 MICHELIN Star,104.47337539432174,168.17868367760263
YUNiCO,"1-5-17 Sonezakishinchi, Kita-ku, Osaka, 530-0002, Japan",Osaka,"Italian, Italian Contemporary",135.496874,34.69807,-13416,https://guide.michelin.com/en/osaka-region/osaka/restaurant/yunico-1194638,1 MICHELIN Star,104.47337539432174,168.17868367760263
Yonemasu,"1-9-16 Oyodominami, Kita-ku, Osaka, 531-0075, Japan",Osaka,Japanese,135.4875393,34.7030539,-6636,https://guide.michelin.com/en/osaka-region/osaka/restaurant/yonemasu,1 MICHELIN Star,104.47337539432174,168.17868367760263
Sushidokoro Hirokawa,"3-7-17 Higashinodamachi, Miyakojima-ku, Osaka, 534-0024, Japan",Osaka,Sushi,135.535565,34.698525,-7639,https://guide.michelin.com/en/osaka-region/osaka/restaurant/sushidokoro-hirokawa,1 MICHELIN Star,104.47337539432174,168.17868367760263
Naniwaryori Yu,"1-9-17 Higashitemma, Kita-ku, Osaka, 530-0044, Japan",Osaka,Japanese,135.5150144,34.6964167,-13974,https://guide.michelin.com/en/osaka-region/osaka/restaurant/naniwaryori-yu,1 MICHELIN Star,104.47337539432174,168.17868367760263
LIAISON,"3-12-20 Fukushima, Fukushima-ku, Osaka, 553-0003, Japan",Osaka,French,135.4856476,34.6941611,-15277,https://guide.michelin.com/en/osaka-region/osaka/restaurant/liaison,1 MICHELIN Star,104.47337539432174,168.17868367760263
ad hoc,"1-1-48 Fukushima, Fukushima-ku, Osaka, 553-0003, Japan",Osaka,French,135.4890483,34.6941335,-14223,https://guide.michelin.com/en/osaka-region/osaka/restaurant/ad-hoc-1193091,1 MICHELIN Star,104.47337539432174,168.17868367760263
Kappo Hashimoto,"1-15-27 Nakatsu, Kita-ku, Osaka, 531-0071, Japan",Osaka,Japanese,135.496179,34.711835,-9212,https://guide.michelin.com/en/osaka-region/osaka/restaurant/kappo-hashimoto,1 MICHELIN Star,104.47337539432174,168.17868367760263
Yunagibashi Takoyasu,"1-15-5 Yunagi, Minato-ku, Osaka, 552-0004, Japan",Osaka,Fugu / Pufferfish,135.454023,34.66236,-7280,https://guide.michelin.com/en/osaka-region/osaka/restaurant/yunagibashi-takoyasu,1 MICHELIN Star,104.47337539432174,168.17868367760263
Yugen,"14-14 Ishigatsujicho, Tennoji-ku, Osaka, 543-0031, Japan",Osaka,Japanese,135.521662,34.664732,137,https://guide.michelin.com/en/osaka-region/osaka/restaurant/yugen-1193266,1 MICHELIN Star,104.47337539432174,168.17868367760263
Sushiroku,"4-12-22 Nishitemma, Kita-ku, Osaka, 530-0047, Japan",Osaka,Sushi,135.502972,34.697125,-10591,https://guide.michelin.com/en/osaka-region/osaka/restaurant/sushiroku,1 MICHELIN Star,104.47337539432174,168.17868367760263
Alarde,"1-14-4 Awaza, Nishi-ku, Osaka, 550-0011, Japan",Osaka,Spanish,135.4940098,34.6807919,-15625,https://guide.michelin.com/en/osaka-region/osaka/restaurant/alarde,1 MICHELIN Star,104.47337539432174,168.17868367760263
Sushi Ohata,"1-4-8 Dojima, Kita-ku, Osaka, 530-0003, Japan",Osaka,Sushi,135.497668,34.695994,67,https://guide.michelin.com/en/osaka-region/osaka/restaurant/sushi-ohata,1 MICHELIN Star,104.47337539432174,168.17868367760263
Shunsenwaraku Sanai,"2-2-11 Higashishinsaibashi, Chuo-ku, Osaka, 542-0083, Japan",Osaka,Japanese,135.505784,34.670323,-5769,https://guide.michelin.com/en/osaka-region/osaka/restaurant/shunsenwaraku-sanai,1 MICHELIN Star,104.47337539432174,168.17868367760263
Maison Tateru Yoshino,"1-3-1 Dojimahama, Kita-ku, Osaka, 530-0004, Japan",Osaka,French,135.498232,34.695687,-6659,https://guide.michelin.com/en/osaka-region/osaka/restaurant/maison-tateru-yoshino,1 MICHELIN Star,104.47337539432174,168.17868367760263
Unkaku,"1-18-17 Temma, Kita-ku, Osaka, 530-0043, Japan",Osaka,Japanese,135.5187248,34.6948479,-12508,https://guide.michelin.com/en/osaka-region/osaka/restaurant/unkaku,1 MICHELIN Star,104.47337539432174,168.17868367760263
Chi-Fu,"4-4-8 Nishitemma, Kita-ku, Osaka, 530-0047, Japan",Osaka,Chinese,135.504716,34.697434,-6441,https://guide.michelin.com/en/osaka-region/osaka/restaurant/chi-fu,1 MICHELIN Star,104.47337539432174,168.17868367760263
Sushi Hoshiyama,"1-16 Sugaharacho, Kita-ku, Osaka, 530-0046, Japan",Osaka,Sushi,135.510694,34.692732,-7167,https://guide.michelin.com/en/osaka-region/osaka/restaurant/sushi-hoshiyama,1 MICHELIN Star,104.47337539432174,168.17868367760263
Kamigamo Akiyama,"58 Kamigamo-okamotocho, Kita-ku, Kyoto, 603-8081, Japan",Kyoto,Japanese,135.762726,35.058249,2328,https://guide.michelin.com/en/kyoto-region/kyoto/restaurant/kamigamo-akiyama,1 MICHELIN Star,104.47337539432174,168.17868367760263
Kyoryori Fujimoto,"72 Shimmeicho, Nakagyo-ku, Kyoto, 604-8207, Japan",Kyoto,Japanese,135.756636,35.010396,-1141,https://guide.michelin.com/en/kyoto-region/kyoto/restaurant/kyoryori-fujimoto,1 MICHELIN Star,104.47337539432174,168.17868367760263
Kyoboshi,"347-92 Giommachi-kitagawa, Higashiyama-ku, Kyoto, 605-0073, Japan",Kyoto,Tempura,135.775649,35.005139,5321,https://guide.michelin.com/en/kyoto-region/kyoto/restaurant/kyoboshi,1 MICHELIN Star,104.47337539432174,168.17868367760263
Muromachi Wakuden,"679 Marukizaimokucho, Nakagyo-ku, Kyoto, 604-8106, Japan",Kyoto,Japanese,135.763257,35.010146,4752,https://guide.michelin.com/en/kyoto-region/kyoto/restaurant/muromachi-wakuden,1 MICHELIN Star,104.47337539432174,168.17868367760263
MOTOÏ,"186 Tawarayacho, Tominokoji-dori Nijo-sagaru, Nakagyo-ku, Kyoto, 604-0952, Japan",Kyoto,French,135.764903,35.012727,7235,https://guide.michelin.com/en/kyoto-region/kyoto/restaurant/motoi,1 MICHELIN Star,104.47337539432174,168.17868367760263
